unitid,opeid,instnm,stabbr,iheType,iheControl,pctNative,pctAsian,pctBlack,pctHispanic,pctIslander,pctWhite,pctMultRaces,pctFullTime,pctPartTime,pctPell,hbcu,pbi,annhi,tribal,aanapii,hsi,nanti,HBCU,PBI,ANNHI,TRIBAL,AANAPII,HSI,NANTI,state,awardedAmountsStudentAid,awardedAmountsInstitutional,awardedAmountsHbcu,awardedAmountsTccu,awardedAmountsMsi,awardedAmountsSip,awardedAmountsSaihe,awardedAmountsFipse,awardedAmountsProprietary,awards,ugFtPellEnrolled,ugFtNonPellEnrolled,ugPtPellEnrolled,ugPtNonPellEnrolled,gFtEnrolled,gPtEnrolled,distributed_to_more_than_enrolled,ugFtPellHeerRecipients,ugFtNonPellHeerRecipients,ugPtPellHeerRecipients,gFtHeerRecipients,gPtHeerRecipients,allStudentsHeerRecipients,a1InstitutionalDirectTotal,a2DirectUgFtPell,a2DirectUgFtNonPell,a2DirectUgPtPell,a2DirectUgPtNonPell,a2DirectGFt,a2DirectGPt,a2DirectTotal,a3DirectUgFtPell,a3DirectUgFtNonPell,a3DirectUgPtPell,a3DirectUgPtNonPell,a3DirectGFt,a3DirectGPt,a3DirectTotal,a4DirectUgFtPell,a4DirectUgFtNonPell,a4DirectUgPtPell,a4DirectUgPtNonPell,a4DirectGFt,a4DirectGPt,a4DirectTotal,minimumAwardUgFtPell,minimumAwardUgFtNonPell,minimumAwardUgPtPell,minimumAwardUgPtNonPell,minimumAwardGFt,minimumAwardGPt,minimumAward,maximumAwardUgFtPell,maximumAwardUgFtNonPell,maximumAwardUgPtPell,maximumAwardUgPtNonPell,maximumAwardGFt,maximumAwardGPt,maximumAward,ugFtPellGrantAmountTotal,ugFtNonPellGrantAmountTotal,ugPtPellGrantAmountTotal,ugPtNonPellGrantAmountTotal,gFtGrantAmountTotal,gPtGrantAmountTotal,allStudentsGrantAmountTotal,ugFtPellAverageHeerAmount,ugFtNonPellAverageHeerAmount,ugPtPellAverageHeerAmount,ugPtNonPellAverageHeerAmount,gFtAverageHeerAmount,gPtAverageHeerAmount,allStudentsAverageHeerAmount,nEnrolledStudentsNotEligibleTitleIV,pEnrolledStudentsNotEligibleTitleIV,nStudentsReceivedGrantsNotEligibleTitleIV,pStudentsGrantedHeerNotEligibleTitleIV,aiEnrolledStudentCount,aEnrolledStudentCount,bEnrolledStudentCount,hEnrolledStudentCount,nhEnrolledStudentCount,wEnrolledStudentCount,tmrEnrolledStudentCount,urEnrolledStudentCount,nrEnrolledStudentCount,ncrEnrolledStudentCount,mEnrolledStudentCount,woEnrolledStudentCount,ncgEnrolledStudentCount,tfoEnrolledStudentCount,tfyEnrolledStudentCount,aiReceivedAidGrant,aReceivedAidGrant,bReceivedAidGrant,hReceivedAidGrant,nhReceivedAidGrant,wReceivedAidGrant,tmrReceivedAidGrant,urReceivedAidGrant,nrReceivedAidGrant,ncrReceivedAidGrant,mReceivedAidGrant,woReceivedAidGrant,ncgReceivedAidGrant,tfoReceivedAidGrant,tfyReceivedAidGrant,aiTotalAmountOfGrants,aTotalAmountOfGrants,bTotalAmountOfGrants,hTotalAmountOfGrants,nhTotalAmountOfGrants,wTotalAmountOfGrants,tmrTotalAmountOfGrants,urTotalAmountOfGrants,nrTotalAmountOfGrants,ncrTotalAmountOfGrants,mTotalAmountOfGrants,woTotalAmountOfGrants,ncgTotalAmountOfGrants,tfoTotalAmountOfGrants,tfyTotalAmountOfGrants,aiAverageHeerfAward,aAverageHeerfAward,bAverageHeerfAward,hAverageHeerfAward,nhAverageHeerfAward,wAverageHeerfAward,tmrAverageHeerfAward,urAverageHeerfAward,nrAverageHeerfAward,ncrAverageHeerfAward,mAverageHeerfAward,woAverageHeerfAward,ncgAverageHeerfAward,tfoAverageHeerfAward,tfyAverageHeerfAward,enroll2021Ug,enroll2021UgW,enroll2021G,enroll2021GW,enroll2020Ug,enroll2020UgW,enroll2020G,enroll2020GW,enroll2019Ug,enroll2019UgW,enroll2019UgC,enroll2019UgSe,enroll2019G,enroll2019GW,MSI_Count,MSI_Flag
225308,00357200,Trinity Valley Community College,TX,4 Year,Public,0.004,0.007,0.116,0.25,0.002,0.51,0.029,0.288,0.712,0.542,0,0,0,0,0,1,0,0,0,0,0,0,1,0,TEXAS,7101916,9634295,0,0,0,288685,0,0,0,"P425E201449 (Student Aid) / $7,101,916|P425F201135 (Institutional Portion) / $9,634,295|P425M200172 (Strengthening Institutions Program) / $288,685",1276,1687,NA,1407,NA,NA,0,790,NA,788,NA,NA,2932,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,300,300,300,300,300,300,300,700,700,700,700,700,700,700,392800,119100,347800,287100,0,0,1146800,497.2151898734177,NA,441.3705583756345,300,NA,NA,391.1323328785812,3094,0.5518102372034956,1354,0.4618008185538881,25,47,691,1397,NA,3038,72,279,45,NA,NA,3450,NA,NA,4110,17,26,464,621,NA,1602,40,139,15,NA,NA,2088,NA,NA,1832,6600,10300,194500,245000,NA,1487100,14400,51500,4500,NA,NA,830600,NA,NA,678900,388.2352941176471,396.1538461538461,419.1810344827586,394.524959742351,NA,928.2771535580524,360,370.5035971223022,300,NA,NA,397.7969348659004,NA,NA,370.5786026200873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
224712,00356600,Episcopal Theological Seminary of the Southwest,TX,4 Year,Private Not-For-Profit,0.014,0.014,0.109,0.094,0,0.732,0.029,0.556,0.444,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,TEXAS,65582,75883,0,0,0,0,0,470903,0,"P425E204442 (Student Aid) / $65,582|P425F203128 (Institutional Portion) / $75,883|P425N200179 (Fund for the Improvement of Postsecondary Education) / $470,903",NA,NA,NA,NA,NA,131,0,NA,NA,NA,NA,64,76,3133,NA,NA,NA,NA,NA,NA,0,0,0,0,0,22587,24275,46862,NA,NA,NA,NA,NA,NA,0,0,0,0,0,720,500,500,0,0,0,0,5000,5000,5000,0,0,0,0,25720,24275,49995,NA,NA,NA,NA,NA,379.296875,657.828947368421,NA,NA,NA,NA,NA,NA,19,19,NA,138,NA,7,NA,NA,NA,135,NA,183,NA,NA,NA,12,10,NA,48,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,19250,16620,NA,52820,NA,NA,NA,NA,NA,79440,NA,NA,NA,NA,NA,1604.166666666667,1662,NA,1100.416666666667,NA,0,NA,NA,NA,1444.363636363636,NA,1279.594594594595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
434283,03277300,Pathway Vocational Academy,TX,Less Than 2 Year,Private For-Profit,0,0.051,0.441,0.085,0,0.322,0,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TEXAS,31620,31619,0,0,0,0,0,0,0,"P425E203486 (Student Aid) / $31,620|P425F201622 (Institutional Portion) / $31,619",NA,4,NA,6,NA,NA,0,NA,NA,NA,NA,NA,7,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,10,0.625,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
229300,00495100,The University of Texas Health Science Center at Houston,TX,4 Year,Public,0.001,0.195,0.123,0.185,0.001,0.329,0.029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,TEXAS,4526013,5383896,0,0,0,0,0,0,0,"P425E201714 (Student Aid) / $4,526,013|P425F202634 (Institutional Portion) / $5,383,896",301,598,47,136,4307,2039,0,288,533,43,4179,1943,7059,410051,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,200,200,200,200,200,200,200,1900,1900,1631,1631,1900,1631,1900,349641,321673,38536,22303,3134374,481736,4348263,1214.03125,603.5140712945591,896.1860465116279,305.5205479452055,750.0296721703756,247.9341224909933,615.9885252868678,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1082,34,6346,312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
228486,00361800,Southwestern Christian College,TX,4 Year,Private Not-For-Profit,0,0,0.876,0.067,0,0.045,0,NA,NA,0.973,1,0,0,0,0,0,0,1,0,0,0,0,0,0,TEXAS,437977,623504,8828545,0,0,0,0,174532,0,"P425E205302 (Student Aid) / $437,977|P425F202533 (Institutional Portion) / $623,504|P425J200070 (Historically Black Colleges and Universities) / $8,828,545|P425N200658 (Fund for the Improvement of Postsecondary Education) / $174,532",114,8,12,NA,NA,NA,0,88,8,12,NA,NA,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,625,509.25,625,537.5,0,0,509.25,750,564.25,650,560,0,0,750,286081.4,47795.6,12974.1,6423,0,0,353274.1,3250.925,5974.45,1081.175,NA,NA,NA,3154.233035714286,12,0.08695652173913043,10,0.08928571428571429,NA,NA,133,NA,NA,NA,NA,NA,NA,NA,78,NA,NA,NA,131,NA,NA,107,NA,NA,NA,NA,NA,NA,NA,67,NA,NA,NA,105,NA,NA,212613.5,NA,NA,NA,NA,NA,NA,NA,81827.5,NA,NA,NA,213153.5,NA,NA,1987.042056074766,NA,NA,NA,NA,NA,NA,NA,1221.305970149254,NA,NA,NA,2030.033333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
437635,03426300,The College of Health Care Professions-Austin,TX,2 Year,Private For-Profit,0.013,0.01,0.182,0.459,0.003,0.22,0.027,NA,NA,0.709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TEXAS,911921,911921,0,0,0,0,0,0,1508633,"P425E204922 (Student Aid) / $911,921|P425F204419 (Institutional Portion) / $911,921|P425Q210834 (Proprietary Institutions Grant Funds for Students) / $1,508,633",1474,NA,NA,NA,NA,NA,0,501,NA,NA,NA,NA,548,617627.38,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,128564.08,0,0,0,0,0,128564.08,1000,1276.12,0,0,0,0,1000,2701.49,1276.12,0,0,0,0,2701.49,719685.91,59977.64,0,0,0,0,779663.55,1436.49882235529,NA,NA,NA,NA,NA,1422.743704379562,107,0.06052036199095023,NA,NA,32,24,508,526,NA,451,75,142,NA,NA,NA,1593,NA,NA,993,10,NA,166,122,NA,126,25,44,NA,NA,NA,444,NA,252,NA,15910.43,NA,234380.43,208537.12,NA,194783.44,37694,78723.81,NA,NA,NA,693559.13,NA,396357.9,NA,1591.043,1646.268,1411.930301204819,1709.320655737705,NA,1545.900317460317,1507.76,1789.1775,NA,NA,NA,1562.070112612613,NA,NA,1553.651814516129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
229337,01067400,Texas Tech University Health Sciences Center,TX,4 Year,Public,0.009,0.1,0.095,0.232,0,0.526,0,0.727,0.273,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,TEXAS,4825763,5883053,0,0,0,0,0,0,0,"P425E203152 (Student Aid) / $4,825,763|P425F200903 (Institutional Portion) / $5,883,053",266,1601,80,393,2420,2675,0,154,378,29,2033,235,2880,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,400,400,500,350,100,300,100,3000,3000,3000,2000,3000,3000,3000,210791,410255,37722,55350,2949194,263935,3927247,1368.772727272727,1085.330687830688,1300.758620689655,1085.294117647059,1450.661091982292,1123.127659574468,1363.627430555556,1959,0.2634835238735709,101,0.03506944444444444,30,782,696,1761,NA,3745,160,100,155,NA,NA,5670,NA,4922,NA,NA,445,328,735,NA,1169,65,53,76,NA,NA,2039,NA,1635,NA,NA,713725,485255,925680,NA,1525631,96167,79400,92089,NA,NA,2707409,NA,2268759,NA,1037.5,1603.876404494382,1479.435975609756,1259.428571428571,NA,1305.073567151411,1479.492307692308,1498.11320754717,1211.697368421053,NA,NA,1327.812162824914,NA,1387.620183486239,NA,2340,7,5095,38,2268,4,5067,35,2369,29,1186,1154,4952,66,1,1
229814,00366500,West Texas A & M University,TX,4 Year,Public,0.005,0.031,0.054,0.285,0.002,0.558,0.03,0.622,0.378,0.41,0,0,0,0,0,1,0,0,0,0,0,0,1,0,TEXAS,14896712,18675751,0,0,2202447,0,0,0,0,"P425E200822 (Student Aid) / $14,896,712|P425F200696 (Institutional Portion) / $18,675,751|P425L200276 (Minority Serving Institutions) / $2,202,447",3669,4701,142,433,2193,1217,0,3180,2747,21,1165,198,7365,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,500,400,250,200,400,200,200,1500,1200,750,600,1500,750,1500,5240344.03,3678422.72,19725,37711.18,2160390.58,192875,11329468.51,1647.906927672956,1339.069064433928,939.2857142857143,698.3551851851852,1854.412515021459,974.1161616161617,1538.284930074678,3954,0.3200323755564549,1235,0.1676849966055669,65,352,647,3614,NA,6752,334,304,266,NA,NA,7267,NA,NA,7489,35,168,473,2484,NA,3715,208,177,93,NA,NA,4666,NA,NA,4993,41575,206925,630125,3551225,NA,4868275,294450,229450,102000,NA,NA,6533175,NA,NA,7283025,1187.857142857143,1231.696428571429,1332.188160676533,1429.639694041868,NA,1310.437415881561,1415.625,1296.327683615819,1096.774193548387,NA,NA,1400.166095156451,NA,NA,1458.647105948328,8945,1025,3410,396,9213,948,3559,349,9277,981,1541,6755,3564,397,1,1
225201,01050900,Hallmark University,TX,4 Year,Private Not-For-Profit,0.006,0.027,0.115,0.467,0.006,0.29,0.054,NA,NA,0.522,0,0,0,0,0,1,0,0,0,0,0,0,1,0,TEXAS,3338555,3928785,0,0,457813,0,0,0,0,"P425E203157 (Student Aid) / $3,338,555|P425F204224 (Institutional Portion) / $3,928,785|P425L200343 (Minority Serving Institutions) / $457,813",617,542,NA,NA,NA,NA,0,539,258,NA,NA,NA,851,199707,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,529,529,0,0,529,0,529,7403,7403,0,0,7403,0,7403,2315457.65,943614,0,0,187168.5,0,3446240.15,4295.839795918368,3657.418604651163,NA,NA,NA,NA,4049.635898942421,NA,NA,NA,NA,NA,38,147,570,8,344,79,39,NA,NA,784,NA,NA,913,NA,NA,33,118,461,7,263,62,35,NA,NA,618,NA,NA,735,NA,NA,111410,337191,1393689,17104,720572,193508,105467,NA,NA,1718810,NA,NA,2191181,NA,NA,3376.060606060606,2857.550847457627,3023.186550976139,2443.428571428572,2739.817490494297,3121.096774193548,3013.342857142857,NA,NA,2781.245954692557,NA,NA,2981.198639455782,NA,1159,288,73,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
229887,00366900,Wiley College,TX,4 Year,Private Not-For-Profit,0.003,0.003,0.903,0.02,0,0.041,0.003,NA,NA,0.929,1,0,0,0,0,0,0,1,0,0,0,0,0,0,TEXAS,2307957,2577092,11152079,0,0,0,0,0,0,"P425E200354 (Student Aid) / $1,538,638|P425E200525 (Student Aid) / $769,319|P425F200273 (Institutional Portion) / $2,577,092|P425J200013 (Historically Black Colleges and Universities) / $11,152,079",590,189,71,NA,NA,NA,0,450,143,NA,NA,NA,647,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,1,1000,1000,257.15,0,0,1,44202,48976.7,21183,22006,0,0,48976.7,943002.49,259796.92,60404.84,101417.63,0,0,1364621.88,2095.561088888889,1816.761678321678,NA,3756.208518518519,NA,NA,2109.152828438949,28,0.03128491620111732,NA,NA,7,NA,800,17,NA,50,NA,NA,16,NA,NA,489,NA,NA,628,NA,NA,594,12,NA,27,NA,NA,8,NA,NA,381,NA,NA,510,NA,NA,983556.03,6000,NA,13257.15,NA,NA,77531.7,NA,NA,759622.96,NA,NA,889347.85,2766,NA,1655.818232323232,500,NA,491.0055555555555,NA,NA,9691.4625,NA,NA,1993.761049868766,NA,NA,1743.81931372549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
224147,01116100,Texas A & M University-Corpus Christi,TX,4 Year,Public,0.003,0.042,0.055,0.466,0.001,0.375,0.025,0.619,0.381,0.406,0,0,0,0,0,1,0,0,0,0,0,0,1,0,TEXAS,24534073,30888844,0,0,3594630,0,0,0,0,"P425E201949 (Student Aid) / $24,534,073|P425F201333 (Institutional Portion) / $30,888,844|P425L200380 (Minority Serving Institutions) / $3,594,630",3683,4913,683,1432,1480,2845,0,2444,3432,325,503,1513,8840,3914174,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,367.49,300,269,200,500,341.08,200,6234.51,6424,6000,6000,6000,6171,6424,7173538.43,6556172.18,827310.44,894527.5,1425821.21,1161949.45,18039319.21,2935.163023731588,1910.306579254079,2545.570584615385,1435.838683788122,2834.634612326044,767.9771645736946,2040.646969457013,6316,0.4200585262037776,4283,0.4845022624434389,39,657,805,6977,NA,5606,401,98,438,NA,NA,9158,NA,NA,9503,14,180,366,3352,NA,1761,165,29,203,NA,NA,3893,NA,NA,4670,32257.5,448206,874043.03,7816181.32,NA,4127267.36,375400,63900,387500,NA,NA,9189133.12,NA,NA,10898686.6,2304.107142857143,2490.033333333333,2388.095710382514,2331.796336515513,NA,2343.706621237933,2275.151515151515,2203.448275862069,1908.866995073892,NA,NA,2360.424639095813,NA,NA,2333.765867237687,10589,2106,4277,695,11129,2236,3737,550,12116,2349,1750,8017,3184,446,1,1
491589,04260900,Mystros Barber Academy,TX,Less Than 2 Year,Private Not-For-Profit,0,0.288,0.558,0.115,0,0.019,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,TEXAS,161670,192386,0,0,0,0,0,441617,0,"P425E205693 (Student Aid) / $161,670|P425F204901 (Institutional Portion) / $192,386|P425N200852 (Fund for the Improvement of Postsecondary Education) / $441,617",NA,NA,NA,NA,34,NA,0,NA,NA,NA,NA,NA,30,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2000,1192,1192,0,0,0,0,2000,1192,2000,0,0,0,0,56000,2384,58384,NA,NA,NA,NA,NA,NA,1946.133333333333,NA,NA,6,0.2,NA,NA,20,NA,NA,NA,NA,10,NA,NA,31,NA,NA,NA,33,NA,NA,15,10,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,25,NA,NA,30000,20000,NA,NA,NA,NA,NA,NA,40000,NA,NA,NA,48000,NA,NA,2000,NA,NA,NA,NA,1676.8,NA,NA,1904.761904761905,NA,NA,NA,1920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
459514,04168700,Peloton College,TX,2 Year,Private For-Profit,0.008,0,0.48,0.41,0,0.09,0.008,NA,NA,0.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TEXAS,313119,313118,0,0,0,0,0,0,270513,"P425E204278 (Student Aid) / $313,119|P425F203667 (Institutional Portion) / $313,118|P425Q210979 (Proprietary Institutions Grant Funds for Students) / $270,513",354,NA,NA,NA,NA,NA,0,179,NA,NA,NA,NA,188,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,137425.2,6982.8,0,0,0,0,144408,145.2,646.8,0,0,0,0,145.2,1320,1320,0,0,0,0,1320,220046.4,9873.6,0,0,0,0,229920,1229.309497206704,NA,NA,NA,NA,NA,1222.978723404256,88,0.1864406779661017,6,0.03191489361702127,NA,NA,227,188,NA,45,6,NA,NA,NA,NA,400,NA,NA,294,NA,NA,106,65,NA,12,NA,NA,NA,NA,NA,164,NA,NA,117,NA,NA,127884,79662,NA,15787.2,NA,NA,NA,NA,NA,202411.2,NA,NA,144278.4,NA,NA,1206.452830188679,1225.569230769231,NA,1315.6,1320,NA,NA,NA,NA,1234.214634146341,NA,NA,1233.148717948718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
461795,04179500,North American University,TX,4 Year,Private Not-For-Profit,0.001,0.067,0.137,0.093,0,0.195,0.01,NA,NA,0.557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TEXAS,589625,739170,0,0,0,0,0,0,0,"P425E201427 (Student Aid) / $589,625|P425F201152 (Institutional Portion) / $739,170",241,222,16,22,252,357,0,181,55,NA,19,11,275,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,300,300,500,0,300,300,300,4356,4156,3300,2000,3000,3000,4356,310453,144325,12800,6676,27275,10900,512429,1715.209944751381,2624.090909090909,NA,NA,1435.526315789474,990.9090909090909,1863.378181818182,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,102,609,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
228149,00362300,St. Mary's University,TX,4 Year,Private Not-For-Profit,0.003,0.03,0.04,0.591,0.001,0.231,0.011,0.849,0.151,0.456,0,0,0,0,0,1,0,0,0,0,0,0,1,0,TEXAS,7318473,8818781,0,0,1060710,0,0,0,0,"P425E200869 (Student Aid) / $7,318,473|P425F201044 (Institutional Portion) / $8,818,781|P425L200084 (Minority Serving Institutions) / $1,060,710",1182,1305,61,75,1136,566,0,855,577,36,456,154,2096,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,300,150,950,1000,300,150,150,8000,4000,8000,2700,6000,4000,8000,2785894,963550,115900,27700,220600,78750,4192394,3258.355555555555,1669.930675909879,3219.444444444444,1538.888888888889,483.7719298245614,511.3636363636364,2000.187977099237,1001,0.2314450867052023,152,0.07251908396946564,18,117,151,2570,NA,993,41,168,263,NA,NA,2492,NA,NA,3002,NA,36,82,1455,NA,347,18,58,93,NA,NA,1265,NA,NA,1598,NA,71450,157550,3177944,NA,430900,48400,110650,177700,NA,NA,2555994,NA,NA,3783894,2542.857142857143,1984.722222222222,1921.341463414634,2184.153951890034,NA,1241.78674351585,2688.888888888889,1907.758620689655,1910.752688172043,NA,NA,2020.54861660079,NA,NA,2367.893617021276,2623,199,1702,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
228699,00362800,Texarkana College,TX,2 Year,Public,0.008,0.013,0.236,0.08,0,0.601,0.045,0.284,0.716,0.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TEXAS,7620666,10558768,0,0,0,789839,0,0,0,"P425E200892 (Student Aid) / $7,620,666|P425F200950 (Institutional Portion) / $10,558,768|P425M200691 (Strengthening Institutions Program) / $789,839",1061,812,NA,2869,NA,NA,0,840,NA,539,NA,NA,1889,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,1000,1000,1000,1000,0,0,1000,4000,4000,4000,4000,0,0,4000,1992000,517000,1185000,508000,0,0,4202000,2371.428571428572,NA,2198.515769944341,1968.992248062016,NA,NA,2224.457384859714,18,0.003275705186533212,7,0.00370566437268396,39,77,1203,494,NA,3353,247,NA,46,NA,NA,3450,NA,NA,4041,NA,16,638,157,NA,963,77,12,16,NA,NA,1338,NA,1000,NA,NA,32000,1487000,331000,NA,2106000,167000,26000,31000,NA,NA,3006000,NA,2331000,NA,2200,2000,2330.721003134796,2108.28025477707,NA,2186.915887850467,2168.831168831169,NA,1937.5,NA,NA,2246.636771300448,NA,NA,2104.611923509561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
227757,00360400,Rice University,TX,4 Year,Private Not-For-Profit,0.001,0.195,0.067,0.118,0.001,0.333,0.034,0.936,0.064,0.169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TEXAS,7732372,9122272,0,0,0,0,0,0,0,"P425E205013 (Student Aid) / $7,732,372|P425F204483 (Institutional Portion) / $9,122,272",665,3393,NA,NA,3461,460,0,600,771,NA,1852,160,3431,141520,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,400,1900,1900,1900,400,400,400,3500,2000,3500,2000,3500,3500,3500,1977700,1663720,5400,90700,1309700,92800,5140020,3296.166666666667,2157.872892347601,NA,NA,707.1814254859611,580,1498.11133780239,NA,0,NA,0,NA,1613,554,979,9,2755,285,157,1911,NA,4760,NA,NA,NA,5237,NA,510,276,480,NA,1023,111,67,958,NA,2028,NA,NA,1725,NA,NA,953900,572300,1111200,NA,1295500,215400,75300,766100,NA,2846100,NA,NA,1275900,NA,NA,1870.392156862745,2073.550724637681,2315,933.3333333333334,1266.373411534702,1940.540540540541,1123.880597014925,799.6868475991649,NA,1403.402366863905,NA,NA,NA,2182.063305978898,4195,110,3753,166,4207,71,3402,102,4055,77,938,3040,3200,100,0,0
459532,04169000,Salon & Spa Institute,TX,Less Than 2 Year,Private For-Profit,0,0,0,0.992,0,0.008,0,NA,NA,0.796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TEXAS,74322,74322,0,0,0,0,0,0,137857,"P425E201731 (Student Aid) / $74,322|P425F201979 (Institutional Portion) / $74,322|P425Q210262 (Proprietary Institutions Grant Funds for Students) / $137,857",NA,NA,102,NA,NA,NA,0,NA,NA,90,NA,NA,99,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,1775,0,38091,1500,0,17550,58916,25,0,25,25,0,25,25,1500,0,1500,1500,0,1500,1500,3975,0,77638,3275,0,17550,102438,NA,NA,862.6444444444444,NA,NA,NA,1034.727272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1295.087719298246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
